question_id,language,pair_id,source_text,target_text,source_lang,target_lang,question,expected_answer,citation_text,cite_from,difficulty,question_type,register,model,batch_id,generated_date,has_context
he_batch_claude_01_137,he,he_019,הסרט הזה מבוסס על אירועים אמיתיים שהתרחשו במהלך מלחמת העולם השנייה ומספר סיפור מרגש ועוצמתי.,This film is based on real events that occurred during World War II and tells a moving and powerful story.,he,en,What historical event is the film about?,"The film depicts events from World War II, specifically real occurrences during that conflict.",real events that occurred during World War II,target,easy,factual,formal,claude,he_batch_claude_01,2025-11-21,yes
he_batch_claude_01_138,he,he_020,זה לא שווה את הכסף! המחיר של המכשיר הזה מוגזם לחלוטין ביחס לאיכות שהוא מציע.,It's not worth the money! The price of this device is completely excessive relative to the quality it offers.,he,en,Does the reviewer think the device is worth buying?,"No, they explicitly state it's not worth the money because the price is excessive compared to the quality.",זה לא שווה את הכסף,source,medium,reasoning,informal,claude,he_batch_claude_01,2025-11-21,yes
he_batch_claude_01_139,he,he_019,הסרט הזה מבוסס על אירועים אמיתיים שהתרחשו במהלך מלחמת העולם השנייה ומספר סיפור מרגש ועוצמתי.,This film is based on real events that occurred during World War II and tells a moving and powerful story.,he,en,What emotional qualities does the film possess according to the description?,"The film is characterized as both emotionally affecting and impactful, conveying intensity through its narrative approach.",tells a moving and powerful story,target,medium,reasoning,formal,claude,he_batch_claude_01,2025-11-21,yes
he_batch_claude_01_140,he,he_020,זה לא שווה את הכסף! המחיר של המכשיר הזה מוגזם לחלוטין ביחס לאיכות שהוא מציע.,It's not worth the money! The price of this device is completely excessive relative to the quality it offers.,he,en,How does the Hebrew phrase about price compare to typical consumer complaint language?,"The Hebrew uses 'מוגזם לחלוטין' (completely excessive), which is stronger and more formal than casual complaints, suggesting serious dissatisfaction rather than mild disappointment about value.",המחיר של המכשיר הזה מוגזם לחלוטין ביחס לאיכות,source,hard,ambiguous,formal,claude,he_batch_claude_01,2025-11-21,yes
he_batch_claude_01_141,he,he_021,"החוק החדש קובע שכל העובדים זכאים לחופשה שנתית בת עשרים ושניים ימים לפחות, בתוספת ימי חג.","The new law stipulates that all employees are entitled to an annual vacation of at least twenty-two days, plus holidays.",he,en,What's the deal with how they say everyone gets vacation time?,"The law uses 'stipulates' and 'entitled' which are legal terms showing this isn't optional - it's a mandatory right for all workers, not just a suggestion or company policy.",החוק החדש קובע שכל העובדים זכאים,source,hard,ambiguous,informal,claude,he_batch_claude_01,2025-11-21,yes
he_batch_claude_02_142,he,he_022,"בעזרת טכנולוגיית הענן, החברות יכולות לאחסן כמויות עצומות של מידע ולגשת אליו מכל מקום בעולם.","With cloud technology, companies can store enormous amounts of information and access it from anywhere in the world.",he,en,What capability does cloud technology provide to companies regarding information access?,"Cloud technology enables companies to access enormous amounts of stored information from any location worldwide, providing global accessibility to their data resources.",access it from anywhere in the world,target,easy,factual,formal,claude,he_batch_claude_02,2025-11-21,yes
he_batch_claude_02_143,he,he_024,תפסיק כבר עם זה! אתה חוזר על אותו הדבר כבר שעה שלמה ואף אחד לא מתרגש מזה.,Stop it already! You've been repeating the same thing for a whole hour and nobody is excited about it.,he,en,So what's bugging the speaker about the other person?,"The speaker's frustrated 'cause the other person keeps saying the same thing over and over for an hour, and nobody cares about it.",You've been repeating the same thing for a whole hour,target,easy,factual,informal,claude,he_batch_claude_02,2025-11-21,yes
he_batch_claude_02_144,he,he_023,המשורר הישראלי הנודע זכה בפרס נובל לספרות בזכות יצירותיו המעמיקות והמרגשות העוסקות בזהות ובזיכרון.,The renowned Israeli poet won the Nobel Prize in Literature for his profound and moving works dealing with identity and memory.,he,en,What thematic elements characterize the poet's literary contributions?,"The poet's works are distinguished by their profound exploration of identity and memory, combining intellectual depth with emotional resonance in addressing these fundamental human themes.",profound and moving works dealing with identity and memory,target,medium,reasoning,formal,claude,he_batch_claude_02,2025-11-21,yes
he_batch_claude_02_145,he,he_024,תפסיק כבר עם זה! אתה חוזר על אותו הדבר כבר שעה שלמה ואף אחד לא מתרגש מזה.,Stop it already! You've been repeating the same thing for a whole hour and nobody is excited about it.,he,en,How does the translation convey the speaker's emotional state in the imperative statement?,"The translation 'Stop it already!' captures the exasperation through the emphatic 'already,' mirroring the Hebrew's frustration marker 'כבר' and maintaining the colloquial, confrontational tone of someone who's completely fed up.",תפסיק כבר עם זה,source,hard,ambiguous,informal,claude,he_batch_claude_02,2025-11-21,yes
he_batch_claude_02_146,he,he_022,"בעזרת טכנולוגיית הענן, החברות יכולות לאחסן כמויות עצומות של מידע ולגשת אליו מכל מקום בעולם.","With cloud technology, companies can store enormous amounts of information and access it from anywhere in the world.",he,en,What infrastructural advantage does the Hebrew text attribute to cloud computing systems?,"The text emphasizes cloud technology's dual capability: massive-scale data storage capacity combined with ubiquitous accessibility, representing a paradigm shift in information management infrastructure.",לאחסן כמויות עצומות של מידע ולגשת אליו מכל מקום,source,medium,reasoning,formal,claude,he_batch_claude_02,2025-11-21,yes
he_batch_claude_02_147,he,he_024,תפסיק כבר עם זה! אתה חוזר על אותו הדבר כבר שעה שלמה ואף אחד לא מתרגש מזה.,Stop it already! You've been repeating the same thing for a whole hour and nobody is excited about it.,he,en,Does the phrase about excitement suggest genuine enthusiasm or its absence?,"It indicates complete absence of enthusiasm—'nobody is excited' means no one finds it interesting or engaging, which is precisely why the speaker wants them to stop. The Hebrew 'לא מתרגש' can mean both 'not excited' and 'not impressed,' adding layers of indifference or even annoyance.",ואף אחד לא מתרגש מזה,source,hard,ambiguous,informal,claude,he_batch_claude_02,2025-11-21,yes
